"","Name","Count"
"1209","LILLY-ANNE",141
"1210","RABIA",141
"1211","SIMRA",141
"1212","ASIYAH",140
"1213","AVA-MAY",140
"1214","BRONWYN",140
"1215","INARA",140
"1216","JAMIE-LEIGH",140
"1217","JOANNE",140
"1218","KYLIE",140
"1219","LULA",140
"1220","MELINA",140
"1221","SAMIA",140
"1222","LAILAH",139
"1223","MUSKAAN",139
"1224","NANA",139
"1225","PALOMA",139
"1226","RHIA",139
"1227","HARLEIGH",138
"1228","LAURIE",138
"1229","SUSANNA",138
"1230","UMAIZA",138
"1231","ANDREEA",137
"1232","BARBARA",137
"1233","ISABELA",137
"1234","JAGODA",137
"1235","ROBERTA",137
"1236","ROMA",137
"1237","AINE",136
"1238","AREEBA",136
"1239","AVAH",136
"1240","DORA",136
"1241","ISADORA",136
"1242","LILY-ANNE",136
"1243","MEERA",136
"1244","NAYA",136
"1245","ROXIE",136
"1246","SABA",136
"1247","VALERIE",136
"1248","AJWA",135
"1249","ANASTAZJA",135
"1250","AVA-LEIGH",135
"1251","BROGAN",135
"1252","LAYAN",135
"1253","LIDIA",135
"1254","LILLY-GRACE",135
"1255","SIYA",135
"1256","TINA",135
"1257","AAISHA",134
"1258","ALISON",134
"1259","DALIA",134
"1260","FRAYA",134
"1261","FREJA",134
"1262","MICHALINA",134
"1263","SANAA",134
"1264","SKYLAH",134
"1265","ANN",133
"1266","STORM",133
"1267","UMAYMAH",133
"1268","ALYSIA",132
"1269","LUELLA",132
"1270","MACKENZIE",132
"1271","MIYAH",132
"1272","RAMONA",132
"1273","HAYA",131
"1274","KINGA",131
"1275","NIYAH",131
"1276","SAKINA",131
"1277","SERAPHINA",131
"1278","TERESA",131
"1279","TILLY-MAE",131
"1280","WHITNEY",131
"1281","AIYLA",130
"1282","DAYA",130
"1283","HADIA",130
"1284","KEISHA",130
"1285","LIV",130
"1286","MAHDIYA",130
"1287","AALIA",129
"1288","ALANAH",129
"1289","ALAYA",129
"1290","AUSTEJA",129
"1291","EMELI",129
"1292","SIMRAH",129
"1293","SURAYA",129
"1294","TASNIM",129
"1295","AMELIA-MAE",128
"1296","ASYA",128
"1297","FIZA",128
"1298","SIYANA",128
"1299","AILSA",127
"1300","HARLIE",127
"1301","KAYCIE",127
"1302","NANCIE",127
"1303","BRODIE",126
"1304","LAYLA-MAY",126
"1305","SHRIYA",126
"1306","SUMAYYA",126
"1307","ALAYAH",125
"1308","AMMARAH",125
"1309","BESSIE",125
"1310","BETSIE",125
"1311","CELYN",125
"1312","MARIKA",125
"1313","ORLAGH",125
"1314","RUQAYYA",125
"1315","SHAKIRA",125
"1316","TEJA",125
"1317","VIKTORIJA",125
"1318","VIOLA",125
"1319","ADITI",124
"1320","AVA-MARIE",124
"1321","CASSIA",124
"1322","EMBER",124
"1323","EZMAE",124
"1324","HAILEY",124
"1325","NELLA",124
"1326","SADIA",124
"1327","SAFAH",124
"1328","CLARISSA",123
"1329","INGRID",123
"1330","JASMINA",123
"1331","MIA-GRACE",123
"1332","NADA",123
"1333","SUSANNAH",123
"1334","ACACIA",122
"1335","ALISE",122
"1336","BRIDIE",122
"1337","ELLIS",122
"1338","EMELIE",122
"1339","MIRANDA",122
"1340","SOPHIA-ROSE",122
"1341","TIARNA",122
"1342","ANIA",121
"1343","CHARIS",121
"1344","CHELSEY",121
"1345","GIANNA",121
"1346","GISELLE",121
"1347","KIRAN",121
"1348","LACIE-MAI",121
"1349","MARCELINA",121
"1350","REBEKA",121
"1351","ROXANA",121
"1352","UMA",121
"1353","MARIANNA",120
"1354","NAFISA",120
"1355","NOEMI",120
"1356","AFIA",119
"1357","CADENCE",119
"1358","DENISA",119
"1359","DREW",119
"1360","ELYSSA",119
"1361","LIVVY",119
"1362","MAHAM",119
"1363","MANAL",119
"1364","ORIANA",119
"1365","SUSAN",119
"1366","ANNALIESE",118
"1367","ARFA",118
"1368","EBONIE",118
"1369","EILEEN",118
"1370","JONI",118
"1371","ALESSANDRA",117
"1372","AMMARA",117
"1373","AYLIN",117
"1374","MAISHA",117
"1375","MENAAL",117
"1376","ALEAH",116
"1377","ALYSHA",116
"1378","ARIADNE",116
"1379","AYSE",116
"1380","BEA",116
"1381","HOORIA",116
"1382","KAILA",116
"1383","MATHILDE",116
"1384","NAWAL",116
"1385","POPPY-MAY",116
"1386","SABINA",116
"1387","VILTE",116
"1388","NOUR",115
"1389","RUBY-MAI",115
"1390","YU",115
"1391","ALARNA",114
"1392","ALEISHA",114
"1393","ALEXI",114
"1394","ARIEL",114
"1395","EMMI",114
"1396","FELICIA",114
"1397","KIRSTEN",114
"1398","MIA-LOUISE",114
"1399","SHANICE",114
"1400","ALISIA",113
"1401","ASMAA",113
"1402","EMAN",113
"1403","FAATIMAH",113
"1404","INDY",113
"1405","JULIANA",113
"1406","JULIE",113
"1407","MAYSA",113
"1408","MYLAH",113
"1409","ABEEHA",112
"1410","CHARLEIGH",112
"1411","ELOWEN",112
"1412","EMIE",112
"1413","ISLA-GRACE",112
"1414","JAIDA",112
"1415","KAREN",112
"1416","LUCILLE",112
"1417","ALIZAH",111
"1418","AMIYA",111
"1419","AREESHA",111
"1420","DELIA",111
"1421","REYA",111
"1422","CINDY",110
"1423","ELSIE-ROSE",110
"1424","EVIE-LEIGH",110
"1425","HANAN",110
"1426","INDIA-ROSE",110
"1427","KENNEDY",110
"1428","LACY",110
"1429","MATILDE",110
"1430","PIA",110
"1431","STEFANIA",110
"1432","YASMINA",110
"1433","ABIHA",109
"1434","AIVA",109
"1435","AMAIA",109
"1436","ANIELA",109
"1437","DARCIE-MAE",109
"1438","ELLOUISE",109
"1439","HESTER",109
"1440","JERSEY",109
"1441","KAYDEE",109
"1442","LUANA",109
"1443","MADEEHA",109
"1444","PRISCILLA",109
"1445","ZAHARA",109
"1446","ANAIAH",108
"1447","LEXI-ROSE",108
"1448","PANDORA",108
"1449","SHIFA",108
"1450","TILLY-ROSE",108
"1451","ZIA",108
"1452","AFREEN",107
"1453","ANAM",107
"1454","HARPER-ROSE",107
"1455","MAYAH",107
"1456","NALA",107
"1457","SAMIYA",107
"1458","SURI",107
"1459","TRISHA",107
"1460","TYRA",107
"1461","CHRISTIANA",106
"1462","DUAA",106
"1463","IVANA",106
"1464","JAMILA",106
"1465","MARIYAM",106
"1466","NAILA",106
"1467","OLIVIA-MAY",106
"1468","TALA",106
"1469","VERA",106
"1470","WILLA",106
"1471","ANJA",105
"1472","ELISIA",105
"1473","ELISSIA",105
"1474","HANIFA",105
"1475","IOANA",105
"1476","IRENE",105
"1477","MANNAT",105
"1478","MARIAMA",105
"1479","MCKENZIE",105
"1480","WILLOW-ROSE",105
"1481","YVIE",105
"1482","AARNA",104
"1483","BOW",104
"1484","BRONWEN",104
"1485","EILA",104
"1486","ELOISA",104
"1487","GWENLLIAN",104
"1488","KYA",104
"1489","MERYEM",104
"1490","MIKA",104
"1491","PORSHA",104
"1492","SIMONE",104
"1493","XIN",104
"1494","ALAA",103
"1495","FERNE",103
"1496","KARLA",103
"1497","NUR",103
"1498","SHIVANI",103
"1499","AMELIJA",102
"1500","CHARLEE",102
"1501","IZABEL",102
"1502","KIA",102
"1503","KINZA",102
"1504","LYLA-ROSE",102
"1505","MEERAB",102
"1506","NAILAH",102
"1507","NIMRA",102
"1508","TANVI",102
"1509","ALAIA",101
"1510","AMELIA-LILLY",101
"1511","LACI",101
"1512","MAHEK",101
"1513","SAIMA",101
"1514","SKYLA-ROSE",101
"1515","TALYA",101
"1516","URSULA",101
"1517","BRIELLE",100
"1518","CARRIE",100
"1519","HADIYAH",100
"1520","JOHANNA",100
"1521","KAYLAH",100
"1522","KIYA",100
"1523","LIZA",100
"1524","MEDINA",100
"1525","RIVKA",100
"1526","SUKI",100
"1527","AISLING",99
"1528","ALENA",99
"1529","AMARI",99
"1530","ASEEL",99
"1531","AVA-LILY",99
"1532","BLYTHE",99
"1533","CHEYENNE",99
"1534","ESMIE",99
"1535","HADLEY",99
"1536","HOORIYA",99
"1537","LANEY",99
"1538","LEILAH",99
"1539","LOLA-MAI",99
"1540","ROZA",99
"1541","TONI",99
"1542","ARINA",98
"1543","AYAAT",98
"1544","DARLA",98
"1545","ESMA",98
"1546","FAY",98
"1547","IZZAH",98
"1548","JACQUELINE",98
"1549","LAUREL",98
"1550","LAYLA-MAI",98
"1551","MARLA",98
"1552","POPPI",98
"1553","ROSIE-MAY",98
"1554","SIDRA",98
"1555","SUMAYAH",98
"1556","UMAIMA",98
"1557","ADEENA",97
"1558","BRIONY",97
"1559","CATALINA",97
"1560","HARRIETTE",97
"1561","KAVYA",97
"1562","LEXI-LEIGH",97
"1563","MARLEE",97
"1564","MILLIE-MAY",97
"1565","SIOBHAN",97
"1566","TABATHA",97
"1567","ALYA",96
"1568","CRISTINA",96
"1569","EMI",96
"1570","GODA",96
"1571","HALEEMAH",96
"1572","KENZA",96
"1573","NUHA",96
"1574","OLUWADARASIMI",96
"1575","RENESMEE",96
"1576","SHANIYA",96
"1577","AADHYA",95
"1578","AMANAH",95
"1579","ASHANTI",95
"1580","BOE",95
"1581","DEANNA",95
"1582","ESTELLA",95
"1583","EVELYNN",95
"1584","FARYAL",95
"1585","INDIANNA",95
"1586","JUWAIRIYAH",95
"1587","MUNIRA",95
"1588","NIYA",95
"1589","SANVI",95
"1590","TAIBA",95
"1591","THERESA",95
"1592","ABEERA",94
"1593","AMI",94
"1594","ARIANNE",94
"1595","ELEN",94
"1596","LETICIA",94
"1597","LEXIE-MAE",94
"1598","MABLI",94
"1599","MISSY",94
"1600","SANIA",94
"1601","ZEHRA",94
"1602","AAIRA",93
"1603","ALEXIE",93
"1604","ALLANA",93
"1605","ARYANA",93
"1606","CORALIE",93
"1607","DANICA",93
"1608","ELICIA",93
"1609","ELLIANA",93
"1610","EUNICE",93
"1611","KALINA",93
"1612","KALLIE",93
"1613","LOTTI",93
"1614","MAIDA",93
"1615","SUMMER-LOUISE",93
"1616","ANOUK",92
"1617","CARI",92
"1618","DOTTY",92
"1619","ELVIE",92
"1620","HANIYAH",92
"1621","LEEN",92
"1622","LOLA-MAY",92
"1623","LUKA",92
"1624","MAARIYA",92
"1625","NAVYA",92
"1626","SUZANNA",92
"1627","UMME",92
"1628","AVLEEN",91
"1629","ENID",91
"1630","GIOVANNA",91
"1631","HAVANA",91
"1632","ISLA-RAE",91
"1633","JEMMA",91
"1634","KENDAL",91
"1635","LEANNA",91
"1636","MAI",91
"1637","MARISA",91
"1638","MISCHA",91
"1639","NYA",91
"1640","SELIN",91
"1641","SHONA",91
"1642","SURAIYA",91
"1643","THEADORA",91
"1644","TIARA",91
"1645","TILLY-MAY",91
"1646","YAZMIN",91
"1647","ERINA",90
"1648","FAIZAH",90
"1649","HAMNAH",90
"1650","HIBBAH",90
"1651","IYLAH",90
"1652","LEONOR",90
"1653","OLA",90
"1654","PRAISE",90
"1655","RUQAYA",90
"1656","SEERAT",90
"1657","BEAUX",89
"1658","ELSI",89
"1659","KAYLEY",89
"1660","LEYA",89
"1661","LUIZA",89
"1662","NISA",89
"1663","TALULAH",89
"1664","TARYN",89
"1665","TAYYIBAH",89
"1666","AADYA",88
"1667","AMELIA-MAY",88
"1668","JOLIE",88
"1669","LENI",88
"1670","MELODIE",88
"1671","NATALYA",88
"1672","SHALOM",88
"1673","YUMNA",88
"1674","AYANNA",87
"1675","BETSAN",87
"1676","DELPHINE",87
"1677","HAJAR",87
"1678","LEIGHA",87
"1679","LOWENNA",87
"1680","ROSIE-MAE",87
"1681","RYLEIGH",87
"1682","SHANZAY",87
"1683","SIANA",87
"1684","SUHANA",87
"1685","SUZIE",87
"1686","WENDY",87
"1687","ZI",87
"1688","AERYN",86
"1689","AMAANI",86
"1690","ANAIYAH",86
"1691","ANNELIESE",86
"1692","AZALEA",86
"1693","CECELIA",86
"1694","CLEMENCE",86
"1695","EVA-MAE",86
"1696","GRACEY",86
"1697","LILY-RAE",86
"1698","MARGAUX",86
"1699","MUNTAHA",86
"1700","NEEVE",86
"1701","ROCHELLE",86
"1702","SABAH",86
"1703","SELMA",86
"1704","AAIRAH",85
"1705","AALEYAH",85
"1706","AIYANA",85
"1707","AKSHARA",85
"1708","AVAANI",85
"1709","BETHEL",85
"1710","BREE",85
"1711","CYNTHIA",85
"1712","DANNI",85
"1713","ILA",85
"1714","LAYA",85
"1715","MIKAELA",85
"1716","NABILA",85
"1717","PRUDENCE",85
"1718","REMY",85
"1719","ROSINA",85
"1720","SAFIYYA",85
"1721","SANIYA",85
"1722","ANNELISE",84
"1723","ELLA-RAE",84
"1724","ETTIE",84
"1725","EWA",84
"1726","FARIHA",84
"1727","FATEMA",84
"1728","FREYA-ROSE",84
"1729","HENNA",84
"1730","JEWEL",84
"1731","MACIE-LEIGH",84
"1732","MAHIRA",84
"1733","MARYAMA",84
"1734","MENNA",84
"1735","PAIGHTON",84
"1736","SHANAE",84
"1737","SILVIA",84
"1738","UGNE",84
"1739","AAMNA",83
"1740","AMARACHI",83
"1741","BECA",83
"1742","EVELYN-ROSE",83
"1743","HADASSAH",83
"1744","ISHANI",83
"1745","JAYCEE",83
"1746","JUNIPER",83
"1747","KEYA",83
"1748","LARNA",83
"1749","LAYCIE",83
"1750","LOLA-GRACE",83
"1751","MALIYAH",83
"1752","MONROE",83
"1753","MUNA",83
"1754","AMILIA",82
"1755","ARMANI",82
"1756","AVA-LOUISE",82
"1757","BETHANIE",82
"1758","BISMA",82
"1759","CAYLA",82
"1760","CHARLENE",82
"1761","CHRISTABEL",82
"1762","ELEONORA",82
"1763","ELLIA",82
"1764","ESTER",82
"1765","HAYDEN",82
"1766","ISRAA",82
"1767","JENNAH",82
"1768","MAIZY",82
"1769","MALKA",82
"1770","MEHAK",82
"1771","PATIENCE",82
"1772","PERRIE",82
"1773","QUEENIE",82
"1774","RIO",82
"1775","SABIHA",82
"1776","SARRINAH",82
"1777","YASMEEN",82
"1778","AAILA",81
"1779","AMINATA",81
"1780","ASHLEE",81
"1781","BLAKE",81
"1782","BLUEBELLE",81
"1783","DANIKA",81
"1784","DIAMOND",81
"1785","LANI",81
"1786","LARISA",81
"1787","LAYLA-GRACE",81
"1788","LEONORA",81
"1789","MIRABELLE",81
"1790","NOELLE",81
"1791","RAHIMA",81
"1792","RAINA",81
"1793","TILDA",81
"1794","ALEYNA",80
"1795","AROOSH",80
"1796","GIORGIA",80
"1797","HOLLIE-MAE",80
"1798","JASMEET",80
"1799","LEXI-LOUISE",80
"1800","LIEPA",80
"1801","NEVEAH",80
"1802","NIKA",80
"1803","PEACHES",80
"1804","ROZALIA",80
"1805","SAMAIRA",80
"1806","TANIA",80
"1807","ZAHRAH",80
"1808","AICHA",79
"1809","ARLA",79
"1810","HAMNA",79
"1811","INEZ",79
"1812","KEITA",79
"1813","MANON",79
"1814","MEHEK",79
"1815","MELEK",79
"1816","POLINA",79
"1817","REESE",79
"1818","SHAUNA",79
"1819","TAHIRA",79
"1820","TRIXIE",79
"1821","YANA",79
"1822","ABBI",78
"1823","AMANA",78
"1824","AUTUMN-ROSE",78
"1825","IEVA",78
"1826","ISMA",78
"1827","KYRAH",78
"1828","LACEY-LEIGH",78
"1829","LEXY",78
"1830","MAISIE-LEIGH",78
"1831","MOLLIE-MAE",78
"1832","NICOL",78
"1833","PARISA",78
"1834","RANA",78
"1835","SAFFA",78
"1836","SEHER",78
"1837","SIENNA-MAE",78
"1838","TAYBAH",78
"1839","ALESIA",77
"1840","AMY-LEIGH",77
"1841","ANGELIKA",77
"1842","ARTEMIS",77
"1843","BRIANNE",77
"1844","CELINA",77
"1845","ELIANNA",77
"1846","ELIZ",77
"1847","ELLIE-LOUISE",77
"1848","EZME",77
"1849","HIRAH",77
"1850","JAVERIA",77
"1851","KYLAH",77
"1852","MARILYN",77
"1853","MELITA",77
"1854","NANSI",77
"1855","REGAN",77
"1856","SALIHA",77
"1857","TALITHA",77
"1858","WANIA",77
"1859","ARIAH",76
"1860","ELAINE",76
"1861","ELIJA",76
"1862","ELLA-MARIE",76
"1863","ELLISE",76
"1864","EVIE-RAE",76
"1865","HUMAYRA",76
"1866","IMAANI",76
"1867","IZZABELLA",76
"1868","JESS",76
"1869","LAMAR",76
"1870","MARCY",76
"1871","MONA",76
"1872","NAIYA",76
"1873","ROXANNA",76
"1874","SANAYA",76
"1875","SAYA",76
"1876","SHEKINAH",76
"1877","SUSIE",76
"1878","TAMIA",76
"1879","WYNTER",76
"1880","ELLY",75
"1881","KATARINA",75
"1882","KEAVY",75
"1883","LILLA",75
"1884","LONDON",75
"1885","MASIE",75
"1886","MONIQUE",75
"1887","NAJMA",75
"1888","SALWA",75
"1889","SAMEERA",75
"1890","VALERIA",75
"1891","AAISHAH",74
"1892","AAMILAH",74
"1893","AFSA",74
"1894","ALECIA",74
"1895","AMELIAH",74
"1896","CARINA",74
"1897","CARMEL",74
"1898","CASEY-LEIGH",74
"1899","CHANA",74
"1900","CIANNA",74
"1901","DANIELE",74
"1902","DILARA",74
"1903","DYLAN",74
"1904","ELIZAH",74
"1905","EMILY-MAY",74
"1906","EZMAI",74
"1907","HAYAT",74
"1908","JUDE",74
"1909","KATARZYNA",74
"1910","MAHREEN",74
"1911","MEHER",74
"1912","MUSKAN",74
"1913","OLGA",74
"1914","RAYNA",74
"1915","REET",74
"1916","ROSABELLA",74
"1917","TIEGAN",74
"1918","UMAYYAH",74
"1919","ADINA",73
"1920","ALEIGHA",73
"1921","ANGHARAD",73
"1922","BILLIE-JO",73
"1923","ELEKTRA",73
"1924","ESME-ROSE",73
"1925","IRINA",73
"1926","ISLA-MAY",73
"1927","KAIRI",73
"1928","MILLIE-RAE",73
"1929","REAGAN",73
"1930","ROMANY",73
"1931","ROSEY",73
"1932","SAMIHA",73
"1933","SIERRA",73
"1934","AFIYAH",72
"1935","AMEYA",72
"1936","CHELSIE",72
"1937","EMILY-GRACE",72
"1938","ESTERA",72
"1939","FATOUMATA",72
"1940","HALA",72
"1941","IZZIE",72
"1942","JANICE",72
"1943","KAREENA",72
"1944","KIMORA",72
"1945","MALIA",72
"1946","MISHAL",72
"1947","MOLLY-MAY",72
"1948","MOLLY-ROSE",72
"1949","NAINA",72
"1950","PARI",72
"1951","RAISA",72
"1952","ROSALYN",72
"1953","SAHANA",72
"1954","SAMAH",72
"1955","TAMERA",72
"1956","TAYLAH",72
"1957","ZEENAT",72
"1958","AAIMA",71
"1959","AARADHYA",71
"1960","ALEXUS",71
"1961","ALIMA",71
"1962","BAILEE",71
"1963","BAY",71
"1964","BAYLEIGH",71
"1965","BREANNA",71
"1966","CAMERON",71
"1967","CHERISH",71
"1968","DIA",71
"1969","ELIORA",71
"1970","ENA",71
"1971","ESRA",71
"1972","ILANA",71
"1973","ISMAH",71
"1974","ITALIA",71
"1975","IVY-MAE",71
"1976","JESSE",71
"1977","JUDY",71
"1978","KALI",71
"1979","LILLEY",71
"1980","PHILLIPA",71
"1981","SADAF",71
"1982","SILVER",71
"1983","STARR",71
"1984","TIYA",71
"1985","UMAIMAH",71
"1986","YI",71
"1987","AHLAM",70
"1988","ALETHEA",70
"1989","ANNIE-ROSE",70
"1990","AREEJ",70
"1991","AVA-RAE",70
"1992","AZARIA",70
"1993","CANDICE",70
"1994","DOROTHEA",70
"1995","EVA-MAY",70
"1996","FRIEDA",70
"1997","KACEY-LEIGH",70
"1998","LAIBAH",70
"1999","LOGAN",70
"2000","MIRACLE",70
"2001","NABEEHA",70
"2002","PARKER",70
"2003","PHOEBIE",70
"2004","RYLEE",70
"2005","AMAIYA",69
"2006","AMIEE",69
"2007","BELLA-MAE",69
"2008","CHIOMA",69
"2009","EBONY-ROSE",69
"2010","ELISKA",69
"2011","FAREEHA",69
"2012","ILARIA",69
"2013","ISLA-MAI",69
"2014","ISLAY",69
"2015","JACEY",69
"2016","JAYLA",69
"2017","LILLY-RAE",69
"2018","MARY-JANE",69
"2019","MARYUM",69
"2020","MAYAR",69
"2021","NIKOL",69
"2022","RAMEEN",69
"2023","RAYAAN",69
"2024","RAYAH",69
"2025","RONNI",69
"2026","SENNEN",69
"2027","SHAYNA",69
"2028","SIHAM",69
"2029","TEODORA",69
"2030","TIAH",69
"2031","ABBIGAIL",68
"2032","AMIA",68
"2033","BERNICE",68
"2034","CALLEIGH",68
"2035","CICELY",68
"2036","CODIE",68
"2037","DARCIE-ROSE",68
"2038","EMILLIE",68
"2039","GRACIE-ROSE",68
"2040","GWENDOLYN",68
"2041","JESSICA-ROSE",68
"2042","KRISTEN",68
"2043","LETTIE",68
"2044","LUJAIN",68
"2045","PORSCHA",68
"2046","SOFIYA",68
"2047","TEMPERANCE",68
"2048","AASIYA",67
"2049","AIMAN",67
"2050","ALAW",67
"2051","ANEIRA",67
"2052","ANNI",67
"2053","BETSI",67
"2054","CLODAGH",67
"2055","DELPHI",67
"2056","ELDANA",67
"2057","GURNOOR",67
"2058","HAADIYA",67
"2059","HABIBAH",67
"2060","INDIRA",67
"2061","IOLA",67
"2062","KEIRA-LEIGH",67
"2063","LACIE-MAY",67
"2064","LEONI",67
"2065","LIZZIE",67
"2066","LOLA-RAE",67
"2067","MEI",67
"2068","NAIA",67
"2069","NIMRAH",67
"2070","POPPY-RAE",67
"2071","RAHAF",67
"2072","ROMEESA",67
"2073","SANJANA",67
"2074","TAMMY",67
"2075","YAGMUR",67
"2076","AYOMIDE",66
"2077","BATSHEVA",66
"2078","BRIANA",66
"2079","CATALEYA",66
"2080","CHIAMAKA",66
"2081","EDEN-ROSE",66
"2082","FRANCHESCA",66
"2083","HANEEN",66
"2084","KALIYAH",66
"2085","LEXII",66
"2086","LORI",66
"2087","MADELAINE",66
"2088","RIANNA",66
"2089","SADE",66
"2090","SARAI",66
"2091","SHAAN",66
"2092","TIA-ROSE",66
"2093","YASEMIN",66
"2094","AARIYA",65
"2095","ASHLYN",65
"2096","AURA",65
"2097","AYISHA",65
"2098","CECE",65
"2099","EVANGELINA",65
"2100","FREYAH",65
"2101","IRA",65
"2102","JOAN",65
"2103","JULIANNA",65
"2104","KACIE-LEIGH",65
"2105","KADY",65
"2106","KATELYNN",65
"2107","MANAAL",65
"2108","MAXINE",65
"2109","NAFEESA",65
"2110","NIKKI",65
"2111","NUSRAT",65
"2112","PATSY",65
"2113","SHYANNE",65
"2114","SOHA",65
"2115","TALISHA",65
"2116","UMAMAH",65
"2117","ZOHRA",65
"2118","AMARIS",64
"2119","ANVI",64
"2120","ARABELLE",64
"2121","CHARLI",64
"2122","CHERYL",64
"2123","ELARA",64
"2124","FARIA",64
"2125","HIDAYAH",64
"2126","INDIE-ROSE",64
"2127","JAZMYN",64
"2128","JEAN",64
"2129","JUDITH",64
"2130","LIANNA",64
"2131","OLUWATAMILORE",64
"2132","SARIAH",64
"2133","SCARLET-ROSE",64
"2134","SHREEYA",64
"2135","SOFIA-ROSE",64
"2136","AIMEE-LEIGH",63
"2137","ALTHEA",63
"2138","AMELIA-JANE",63
"2139","AMILAH",63
"2140","ARIANE",63
"2141","AVA-LILLY",63
"2142","AWA",63
"2143","AZARIAH",63
"2144","ESMERALDA",63
"2145","FIA",63
"2146","GUSTE",63
"2147","LIARA",63
"2148","MADINAH",63
"2149","MARCIA",63
"2150","NILA",63
"2151","OLUWADAMILOLA",63
"2152","REYAH",63
"2153","SHEIKH",63
"2154","SIMAR",63
"2155","SUNNY",63
"2156","AVRIL",62
"2157","AYEZA",62
"2158","BABY",62
"2159","EKAM",62
"2160","ELYSSIA",62
"2161","EZRA",62
"2162","FLO",62
"2163","HIFZA",62
"2164","ILIANA",62
"2165","LAILA-ROSE",62
"2166","LEAH-ROSE",62
"2167","LUCJA",62
"2168","RAWAN",62
"2169","TEXAS",62
"2170","UMMAYYAH",62
"2171","URTE",62
"2172","VIOLETTE",62
"2173","YASHVI",62
"2174","YUNA",62
"2175","ZOSIA",62
"2176","ZURI",62
"2177","AAMIRA",61
"2178","AILLA",61
"2179","AIMA",61
"2180","AKSHAYA",61
"2181","ARAYA",61
"2182","ASRA",61
"2183","BAHAR",61
"2184","ELLIE-GRACE",61
"2185","EMILE",61
"2186","EVIEE",61
"2187","FAJR",61
"2188","LEXI-RAE",61
"2189","MYA-ROSE",61
"2190","PORTIA",61
"2191","RUBY-JO",61
"2192","SAHRA",61
"2193","SANIYAH",61
"2194","SHAE",61
"2195","TIA-LOUISE",61
"2196","ZENA",61
"2197","AMELIE-ROSE",60
"2198","ANUSHA",60
"2199","AROOJ",60
"2200","AUGUSTE",60
"2201","AYLAH",60
"2202","BROOK",60
"2203","CLOVER",60
"2204","EMMANUELA",60
"2205","ENIOLA",60
"2206","GEORGIA-ROSE",60
"2207","GWENNO",60
"2208","HEBA",60
"2209","HEER",60
"2210","IFEOLUWA",60
"2211","IFRAH",60
"2212","MAIZEY",60
"2213","NATHALIE",60
"2214","NAYLA",60
"2215","POPPY-MAI",60
"2216","RAEGAN",60
"2217","RAYANN",60
"2218","ROSEANNE",60
"2219","SAFFIYAH",60
"2220","SIENNA-RAE",60
"2221","STARLA",60
"2222","ANDRA",59
"2223","ANISAH",59
"2224","ARRIETTY",59
"2225","BRIA",59
"2226","CARIS",59
"2227","CHEYANNE",59
"2228","CRESSIDA",59
"2229","DAISEY",59
"2230","DELLA",59
"2231","EDA",59
"2232","GINA",59
"2233","HANAA",59
"2234","HAZAL",59
"2235","JANET",59
"2236","JOANIE",59
"2237","JOELLE",59
"2238","KENZI",59
"2239","LOTTE",59
"2240","MALWINA",59
"2241","MAYMUNA",59
"2242","MELIS",59
"2243","NUSAYBA",59
"2244","RAFAELLA",59
"2245","RUMAYSAH",59
"2246","SAFFIYA",59
"2247","SHAY",59
"2248","SHAYA",59
"2249","AFIYA",58
"2250","ALIX",58
"2251","AURELIE",58
"2252","DEA",58
"2253","ELSIE-MAI",58
"2254","EMILIA-ROSE",58
"2255","FATOU",58
"2256","HEAVEN",58
"2257","HOORAIN",58
"2258","JAIMEE",58
"2259","JAIYA",58
"2260","KIAH",58
"2261","LORETTA",58
"2262","MEA",58
"2263","NURA",58
"2264","PREET",58
"2265","RIVA",58
"2266","RUHI",58
"2267","SENA",58
"2268","YAEL",58
"2269","AIMEN",57
"2270","ALIANA",57
"2271","ANAIA",57
"2272","AVIE",57
"2273","AYZA",57
"2274","BAYLEE",57
"2275","CORNELIA",57
"2276","EFFY",57
"2277","ELLI",57
"2278","EMILY-MAE",57
"2279","EVELINE",57
"2280","FENELLA",57
"2281","JANAE",57
"2282","KAINAAT",57
"2283","LARAIB",57
"2284","LAYLA-RAE",57
"2285","LUCY-MAY",57
"2286","MAHUM",57
"2287","MANUELA",57
"2288","MILA-ROSE",57
"2289","MYLA-ROSE",57
"2290","NATASZA",57
"2291","NEVAEH-ROSE",57
"2292","NOURA",57
"2293","OONA",57
"2294","PERLA",57
"2295","PHOEBE-ROSE",57
"2296","RANYA",57
"2297","ROSY",57
"2298","SERENNA",57
"2299","TEHYA",57
"2300","ZELDA",57
"2301","ARIYANA",56
"2302","AYAN",56
"2303","CHIZARAM",56
"2304","DANYA",56
"2305","DARCY-MAE",56
"2306","DARYA",56
"2307","ELISHEVA",56
"2308","EVIE-LOUISE",56
"2309","FAE",56
"2310","HARGUN",56
"2311","HUMAIRAH",56
"2312","IFRA",56
"2313","ILAYDA",56
"2314","JOLENE",56
"2315","JUNE",56
"2316","LETTY",56
"2317","MADDY",56
"2318","MALAIKAH",56
"2319","MALIKAH",56
"2320","MEHAR",56
"2321","MILLIE-MAI",56
"2322","MOLLY-MAE",56
"2323","MONTANA",56
"2324","NIDA",56
"2325","NIRVANA",56
